item_id,title,genres,tmdbId
1312,Mother (1996),['Comedy'],27265
1313,"Thieves (Voleurs, Les) (1996)","['Crime', 'Drama', 'Romance']",49935
1314,Evita (1996),"['Drama', 'Musical']",8818
1315,"Portrait of a Lady, The (1996)",['Drama'],36758
1316,Walkabout (1971),['Drama'],36040
1317,Message to Love: The Isle of Wight Festival (1996),['Documentary'],74239
1318,Grateful Dead (1995),['Documentary'],
1319,Murder at 1600 (1997),"['Mystery', 'Thriller']",9415
1320,Hearts and Minds (1996),['Drama'],55146
1321,Fierce Creatures (1997),['Comedy'],12145
1322,Zeus and Roxanne (1997),"[""Children's""]",42424
1323,Turbulence (1997),['Thriller'],34314
1324,Angel Baby (1995),['Drama'],2892
1325,Jackie Chan's First Strike (1996),['Action'],9404
1326,Underworld (1997),['Thriller'],85242
1327,Beverly Hills Ninja (1997),"['Action', 'Comedy']",9622
1328,Metro (1997),['Action'],8860
1329,"Machine, The (1994)","['Comedy', 'Horror']",197537
1330,"Stranger, The (1994)",['Action'],
1331,Falling in Love Again (1980),['Comedy'],66597
1332,"Cement Garden, The (1993)",['Drama'],14832
1333,Dante's Peak (1997),"['Action', 'Thriller']",9619
1334,Meet Wally Sparks (1997),['Comedy'],40506
1335,Amos & Andrew (1993),['Comedy'],31000
1336,Benny & Joon (1993),"['Comedy', 'Romance']",4104
1337,Prefontaine (1997),['Drama'],26306
1338,Guantanamera (1994),['Comedy'],43775
1339,McHale's Navy (1997),"['Comedy', 'War']",14908
1340,Kolya (1996),['Comedy'],784
1341,Gridlock'd (1997),['Crime'],12489
1342,Waiting for Guffman (1996),['Comedy'],16448
1343,Prisoner of the Mountains (Kavkazsky Plennik) (1996),['War'],55936
1344,"Beautician and the Beast, The (1997)","['Comedy', 'Romance']",17894
1345,SubUrbia (1997),['Comedy'],28059
1346,Hotel de Love (1996),"['Comedy', 'Romance']",58911
1347,"Pest, The (1997)",['Comedy'],17949
1348,Fools Rush In (1997),"['Comedy', 'Romance']",1968
1349,Touch (1997),['Romance'],61563
1350,Absolute Power (1997),"['Mystery', 'Thriller']",66
1351,That Darn Cat! (1997),"[""Children's"", 'Comedy', 'Mystery']",20735
1352,Vegas Vacation (1997),['Comedy'],11419
1353,That Old Feeling (1997),"['Comedy', 'Romance']",25796
1354,Lost Highway (1997),['Mystery'],638
1355,Rosewood (1997),['Drama'],25624
1356,Donnie Brasco (1997),"['Crime', 'Drama']",9366
1357,Booty Call (1997),"['Comedy', 'Romance']",21915
1358,Rhyme & Reason (1997),['Documentary'],90928
1359,Boys Life 2 (1997),['Drama'],50091
1360,City of Industry (1997),"['Crime', 'Thriller']",18420
1361,Best Men (1997),"['Action', 'Comedy', 'Crime', 'Drama']",19952
1362,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),"[""Children's"", 'Comedy']",9446
1363,Kama Sutra: A Tale of Love (1996),['Romance'],28005
1364,Private Parts (1997),"['Comedy', 'Drama']",9403
1365,Love Jones (1997),['Romance'],27322
1366,"Saint, The (1997)","['Action', 'Romance', 'Thriller']",10003
1367,Smilla's Sense of Snow (1997),"['Action', 'Drama', 'Thriller']",9311
1368,"Van, The (1996)","['Comedy', 'Drama']",11844
1369,Crash (1996),"['Drama', 'Thriller']",884
1370,"Daytrippers, The (1996)",['Mystery'],49806
1371,Liar Liar (1997),['Comedy'],1624
1372,"Quiet Room, The (1996)",['Drama'],88423
1373,Selena (1997),"['Drama', 'Musical']",16052
1374,"Devil's Own, The (1997)","['Action', 'Drama', 'Thriller', 'War']",4477
1375,Cats Don't Dance (1997),"['Animation', ""Children's"", 'Musical']",24662
1376,B*A*P*S (1997),['Comedy'],18423
1377,Love and Other Catastrophes (1996),['Romance'],76996
1378,"Sixth Man, The (1997)",['Comedy'],
1379,Turbo: A Power Rangers Movie (1997),"['Action', 'Adventure', ""Children's""]",6499
1380,Anna Karenina (1997),"['Drama', 'Romance']",50512
1381,Double Team (1997),['Action'],9405
1382,Inventing the Abbotts (1997),"['Drama', 'Romance']",12723
1383,Anaconda (1997),"['Action', 'Adventure', 'Thriller']",9360
1384,Grosse Pointe Blank (1997),"['Comedy', 'Crime']",9434
1385,Keys to Tulsa (1997),['Crime'],118991
1386,Kissed (1996),['Romance'],21626
1387,8 Heads in a Duffel Bag (1997),['Comedy'],13982
1388,Hollow Reed (1996),['Drama'],93946
1389,Paradise Road (1997),"['Drama', 'War']",77223
1390,Traveller (1997),['Drama'],31465
1391,All Over Me (1997),['Drama'],12793
1392,"Brother's Kiss, A (1997)",['Drama'],102878
1393,A Chef in Love (1996),['Comedy'],105763
1394,Romy and Michele's High School Reunion (1997),['Comedy'],9611
1395,Temptress Moon (Feng Yue) (1996),['Romance'],47694
1396,Volcano (1997),"['Drama', 'Thriller']",10357
1397,Children of the Revolution (1996),['Comedy'],9977
1398,Austin Powers: International Man of Mystery (1997),['Comedy'],816
1399,Breakdown (1997),"['Action', 'Thriller']",2163
1400,Broken English (1996),['Drama'],124680
1401,Commandments (1997),['Romance'],16399
1402,Ripe (1996),['Drama'],124843
1403,"Truth or Consequences, N.M. (1997)","['Action', 'Crime', 'Romance']",31017
1404,Warriors of Virtue (1997),"['Action', 'Adventure', ""Children's"", 'Fantasy']",49478
1405,Fathers' Day (1997),['Comedy'],12499
1406,"Fifth Element, The (1997)","['Action', 'Sci-Fi']",18
1407,Intimate Relations (1996),['Comedy'],68545
1408,Nowhere (1997),['Drama'],1811
1409,Losing Chase (1996),['Drama'],109614
1410,Sprung (1997),['Comedy'],60082
1411,"Promise, The (La Promesse) (1996)",['Drama'],105045
1412,"Bonheur, Le (1965)",['Drama'],53023
1413,Love! Valour! Compassion! (1997),"['Drama', 'Romance']",64802
1414,Shall We Dance? (Shall We Dansu?) (1996),['Comedy'],11239
1415,"Second Jungle Book: Mowgli & Baloo, The (1997)","['Adventure', ""Children's""]",50850
1416,Twin Town (1997),"['Comedy', 'Crime']",15321
1417,Addicted to Love (1997),"['Comedy', 'Romance']",2058
1418,Brassed Off (1996),"['Comedy', 'Drama', 'Romance']",9450
1419,"Designated Mourner, The (1997)",['Drama'],125021
1420,"Lost World: Jurassic Park, The (1997)","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",330
1421,Ponette (1996),['Drama'],38523
1422,Schizopolis (1996),['Comedy'],16375
1423,Shiloh (1997),"[""Children's"", 'Drama']",33660
1424,"War at Home, The (1996)",['Drama'],59232
1425,Rough Magic (1995),"['Drama', 'Romance']",45671
1426,Trial and Error (1997),"['Comedy', 'Romance']",17770
1427,Buddy (1997),"['Adventure', ""Children's"", 'Drama']",15170
1428,Con Air (1997),"['Action', 'Adventure', 'Thriller']",1701
1429,Late Bloomers (1996),['Comedy'],201445
1430,"Pillow Book, The (1995)","['Drama', 'Romance']",26422
1431,"To Have, or Not (1995)",['Drama'],124642
1432,Speed 2: Cruise Control (1997),"['Action', 'Romance', 'Thriller']",1639
1433,Sudden Manhattan (1996),['Comedy'],106129
1434,Wedding Bell Blues (1996),['Comedy'],107743
1435,Batman & Robin (1997),"['Action', 'Adventure', 'Crime']",415
1436,Dream With the Fishes (1997),['Drama'],47686
1437,Roseanna's Grave (For Roseanna) (1997),"['Comedy', 'Romance']",65889
1438,Head Above Water (1996),"['Comedy', 'Thriller']",11103
1439,Hercules (1997),"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Musical']",11970
1440,"Last Time I Committed Suicide, The (1997)",['Drama'],34941
1441,My Best Friend's Wedding (1997),"['Comedy', 'Romance']",8874
1442,Tetsuo II: Body Hammer (1992),['Sci-Fi'],17991
1443,When the Cats Away (Chacun cherche son chat) (1996),"['Comedy', 'Romance']",11956
1444,Contempt (Le Mépris) (1963),['Drama'],266
1445,Face/Off (1997),"['Action', 'Sci-Fi', 'Thriller']",754
1446,Fall (1997),['Romance'],37567
1447,Gabbeh (1996),['Drama'],43771
1448,For Ever Mozart (1996),['Drama'],111367
1449,Men in Black (1997),"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",607
1450,Out to Sea (1997),['Comedy'],18080
1451,Wild America (1997),"['Adventure', ""Children's""]",38225
1452,"Simple Wish, A (1997)","[""Children's"", 'Fantasy']",17834
1453,Contact (1997),"['Drama', 'Sci-Fi']",686
1454,Love Serenade (1996),['Comedy'],65046
1455,G.I. Jane (1997),"['Action', 'Drama', 'War']",4421
1456,Conan the Barbarian (1982),"['Action', 'Adventure']",9387
1457,George of the Jungle (1997),"[""Children's"", 'Comedy']",10603
1458,Cop Land (1997),"['Crime', 'Drama', 'Mystery']",2142
1459,Event Horizon (1997),"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",8413
1460,Spawn (1997),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",10336
1461,Air Bud (1997),"[""Children's"", 'Comedy']",20737
1462,Picture Perfect (1997),"['Comedy', 'Romance']",9413
1463,In the Company of Men (1997),['Drama'],14585
1464,Free Willy 3: The Rescue (1997),"['Adventure', ""Children's"", 'Drama']",18519
1465,Career Girls (1997),['Drama'],49462
1466,Conspiracy Theory (1997),"['Action', 'Mystery', 'Romance', 'Thriller']",8834
1467,Desperate Measures (1998),"['Crime', 'Drama', 'Thriller']",9458
1468,Steel (1997),['Action'],8854
1469,She's So Lovely (1997),"['Drama', 'Romance']",38295
1470,Hoodlum (1997),"['Crime', 'Drama', 'Film-Noir']",22073
1471,Leave It to Beaver (1997),['Comedy'],37244
1472,Mimic (1997),"['Sci-Fi', 'Thriller']",4961
1473,Money Talks (1997),"['Action', 'Comedy']",9416
1474,Excess Baggage (1997),"['Adventure', 'Romance']",26180
1475,Kull the Conqueror (1997),"['Action', 'Adventure']",17832
1476,Air Force One (1997),"['Action', 'Thriller']",9772
1477,187 (1997),['Drama'],6072
1478,"Hunt for Red October, The (1990)","['Action', 'Thriller']",1669
1479,My Own Private Idaho (1991),['Drama'],468
1480,"Kiss Me, Guido (1997)",['Comedy'],32519
1481,Star Maps (1997),['Drama'],108401
1482,In & Out (1997),['Comedy'],10806
1483,"Edge, The (1997)","['Adventure', 'Thriller']",9433
1484,"Peacemaker, The (1997)","['Action', 'Thriller', 'War']",6623
1485,L.A. Confidential (1997),"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",2118
1486,Seven Years in Tibet (1997),"['Drama', 'War']",978
1487,Kiss the Girls (1997),"['Crime', 'Drama', 'Thriller']",9437
1488,Soul Food (1997),['Drama'],29461
1489,Kicked in the Head (1997),"['Comedy', 'Drama']",56651
1490,Wishmaster (1997),['Horror'],10351
1491,"Thousand Acres, A (1997)",['Drama'],66588
1492,"Game, The (1997)","['Mystery', 'Thriller']",2649
1493,Fire Down Below (1997),"['Action', 'Drama', 'Thriller']",14289
1494,U Turn (1997),"['Action', 'Crime', 'Mystery']",10155
1495,"MatchMaker, The (1997)","['Comedy', 'Romance']",20457
1496,"Lay of the Land, The (1997)","['Comedy', 'Drama']",
1497,"Assignment, The (1997)",['Thriller'],18355
1498,"Smile Like Yours, A (1997)","['Comedy', 'Romance']",33657
1499,Ulee's Gold (1997),['Drama'],55306
1500,"Ice Storm, The (1997)",['Drama'],68924
1501,Stag (1997),"['Action', 'Thriller']",36434
1502,Chasing Amy (1997),"['Drama', 'Romance']",2255
1503,How to Be a Player (1997),['Comedy'],28353
1504,"Full Monty, The (1997)",['Comedy'],9427
1505,Indian Summer (a.k.a. Alive & Kicking) (1996),"['Comedy', 'Drama']",172545
1506,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","['Drama', 'Romance']",17589
1507,I Know What You Did Last Summer (1997),"['Horror', 'Mystery', 'Thriller']",3597
1508,"Devil's Advocate, The (1997)","['Crime', 'Horror', 'Mystery', 'Thriller']",1813
1509,Rocket Man (1997),['Comedy'],36797
1510,Playing God (1997),"['Crime', 'Thriller']",12628
1511,"House of Yes, The (1997)","['Comedy', 'Drama', 'Thriller']",33344
1512,"Fast, Cheap & Out of Control (1997)",['Documentary'],25099
1513,Washington Square (1997),['Drama'],45019
1514,Telling Lies in America (1997),['Drama'],63437
1515,Year of the Horse (1997),['Documentary'],62422
1516,Gattaca (1997),"['Drama', 'Sci-Fi', 'Thriller']",782
1517,FairyTale: A True Story (1997),"[""Children's"", 'Drama', 'Fantasy']",29911
1518,Phantoms (1998),['Horror'],9827
1519,Swept from the Sea (1997),['Romance'],1959
1520,Wonderland (1997),['Documentary'],251481
1521,"Life Less Ordinary, A (1997)","['Romance', 'Thriller']",8067
1522,Hurricane Streets (1998),['Drama'],125052
1523,Eve's Bayou (1997),['Drama'],45153
1524,Switchback (1997),['Thriller'],10871
1525,Gang Related (1997),['Crime'],14398
1526,Stripes (1981),['Comedy'],10890
1527,Nénette et Boni (1996),['Drama'],99002
1528,Bean (1997),['Comedy'],1281
1529,Hugo Pool (1997),['Romance'],32332
1530,Mad City (1997),"['Action', 'Drama']",9770
1531,One Night Stand (1997),['Drama'],12616
1532,"Tango Lesson, The (1997)",['Romance'],34838
1533,Welcome To Sarajevo (1997),"['Drama', 'War']",14905
1534,Deceiver (1997),['Crime'],14583
1535,"Rainmaker, The (1997)",['Drama'],11975
1536,Boogie Nights (1997),['Drama'],4995
1537,Witness (1985),"['Drama', 'Romance', 'Thriller']",9281
1538,Incognito (1997),"['Crime', 'Thriller']",45928
1539,Starship Troopers (1997),"['Action', 'Adventure', 'Sci-Fi', 'War']",563
1540,Critical Care (1997),['Comedy'],61337
1541,"Joy Luck Club, The (1993)",['Drama'],19931
1542,Chairman of the Board (1998),['Comedy'],31535
1543,Sliding Doors (1998),"['Drama', 'Romance']",10215
1544,Mortal Kombat: Annihilation (1997),"['Action', 'Adventure']",9823
1545,"Truman Show, The (1998)",['Drama'],37165
1546,"Wings of the Dove, The (1997)","['Drama', 'Romance', 'Thriller']",45609
1547,Mrs. Dalloway (1997),['Romance'],38904
1548,"I Love You, I Love You Not (1996)",['Romance'],45565
1549,Red Corner (1997),"['Crime', 'Thriller']",9407
1550,"Jackal, The (1997)","['Action', 'Thriller']",4824
1551,Anastasia (1997),"['Animation', ""Children's"", 'Musical']",9444
1552,"Man Who Knew Too Little, The (1997)","['Comedy', 'Mystery']",9414
1553,Alien: Resurrection (1997),"['Action', 'Horror', 'Sci-Fi']",8078
1554,Alien Escape (1995),"['Horror', 'Sci-Fi']",29938
1555,Amistad (1997),['Drama'],11831
1556,"Apostle, The (1997)",['Drama'],2895
1557,Artemisia (1997),['Drama'],39177
1558,Bent (1997),"['Drama', 'War']",19601
1559,"Butcher Boy, The (1998)",['Drama'],22797
1560,Deconstructing Harry (1997),"['Comedy', 'Drama']",2639
1561,Flubber (1997),"[""Children's"", 'Comedy', 'Fantasy']",9574
1562,For Richer or Poorer (1997),['Comedy'],10371
1563,Good Will Hunting (1997),['Drama'],489
1564,Home Alone 3 (1997),"[""Children's"", 'Comedy']",9714
1565,Legal Deceit (1997),['Thriller'],531591
1566,Midnight in the Garden of Good and Evil (1997),"['Comedy', 'Crime', 'Drama', 'Mystery']",8197
1567,Mouse Hunt (1997),"[""Children's"", 'Comedy']",6283
1568,Never Met Picasso (1996),['Romance'],279698
1569,Office Killer (1997),['Thriller'],49728
1570,Scream 2 (1997),"['Horror', 'Thriller']",4233
1571,Stranger in the House (1997),['Thriller'],191874
1572,"Sweet Hereafter, The (1997)",['Drama'],10217
1573,Time Tracers (1995),"['Action', 'Adventure', 'Sci-Fi']",438108
1574,Titanic (1997),"['Drama', 'Romance']",597
1575,Tomorrow Never Dies (1997),"['Action', 'Romance', 'Thriller']",714
1576,Full Speed (1996),['Drama'],12799
1577,"Education of Little Tree, The (1997)",['Drama'],62394
1578,"Postman, The (1997)",['Drama'],9922
1579,"Horse Whisperer, The (1998)",['Drama'],547
1580,"Winter Guest, The (1997)",['Drama'],25994
1581,Jackie Brown (1997),"['Crime', 'Drama']",184
1582,Kundun (1997),['Drama'],9746
1583,Mr. Magoo (1997),['Comedy'],9438
1584,"Big Lebowski, The (1998)","['Comedy', 'Crime', 'Mystery', 'Thriller']",115
1585,Afterglow (1997),"['Drama', 'Romance']",26941
1586,My Life in Pink (Ma vie en rose) (1997),"['Comedy', 'Drama']",27103
1587,Great Expectations (1998),"['Drama', 'Romance']",9410
1588,3 Ninjas: High Noon On Mega Mountain (1998),"['Action', ""Children's""]",32302
1589,"Midaq Alley (Callejón de los milagros, El) (1995)",['Drama'],
1590,Arguing the World (1996),['Documentary'],154821
1591,Firestorm (1998),"['Action', 'Adventure', 'Thriller']",41417
1592,Senseless (1998),['Comedy'],12538
1593,Wag the Dog (1997),"['Comedy', 'Drama']",586
1594,Dark City (1998),"['Film-Noir', 'Sci-Fi', 'Thriller']",2666
1595,"Leading Man, The (1996)",['Romance'],46338
1596,Star Kid (1997),"['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']",54007
1597,Hard Rain (1998),"['Action', 'Thriller']",11258
1598,Half Baked (1998),['Comedy'],9490
1599,Fallen (1998),"['Action', 'Mystery', 'Thriller']",9411
1600,Shooting Fish (1997),['Romance'],25719
1601,"Prophecy II, The (1998)",['Horror'],9033
1602,Dangerous Beauty (1998),['Drama'],
1603,Four Days in September (1997),['Drama'],21253
1604,Spice World (1997),"['Comedy', 'Musical']",6116
1605,Deep Rising (1998),"['Action', 'Horror', 'Sci-Fi']",9457
1606,Tainted (1998),"['Comedy', 'Thriller']",281289
1607,Music From Another Room (1998),"['Drama', 'Romance']",39424
1608,"Replacement Killers, The (1998)","['Action', 'Thriller']",11702
1609,B. Monkey (1998),"['Romance', 'Thriller']",2923
1610,Night Flier (1997),['Horror'],12238
1611,Blues Brothers 2000 (1998),"['Action', 'Comedy', 'Musical']",11568
1612,Tokyo Fist (1995),"['Action', 'Drama']",41577
1613,"Wedding Singer, The (1998)","['Comedy', 'Romance']",11003
1614,Sphere (1998),"['Adventure', 'Sci-Fi', 'Thriller']",10153
1615,Ayn Rand: A Sense of Life (1997),['Documentary'],49645
1616,Little City (1998),"['Comedy', 'Romance']",102732
1617,Palmetto (1998),"['Film-Noir', 'Mystery', 'Thriller']",30949
1618,As Good As It Gets (1997),"['Comedy', 'Drama']",2898
1619,King of New York (1990),"['Action', 'Crime']",9558
1620,"Paralyzing Fear: The Story of Polio in America, A (1998)",['Documentary'],83593
1621,Men With Guns (1997),"['Action', 'Drama']",320011
1622,Twilight (1998),"['Crime', 'Drama']",26269
1623,U.S. Marshalls (1998),"['Action', 'Thriller']",11808
1624,Welcome to Woop-Woop (1997),['Comedy'],6970
1625,Love and Death on Long Island (1997),"['Comedy', 'Drama']",47452
1626,"Callejón de los milagros, El (1995)",['Drama'],18205
1627,In God's Hands (1998),"['Action', 'Drama']",36943
1628,Everest (1998),['Documentary'],21736
1629,Hush (1998),['Thriller'],17941
1630,Suicide Kings (1997),"['Crime', 'Drama']",10668
1631,"Man in the Iron Mask, The (1998)","['Action', 'Drama', 'Romance']",9313
1632,"Newton Boys, The (1998)","['Crime', 'Drama']",42807
1633,Wild Things (1998),"['Crime', 'Drama', 'Mystery', 'Thriller']",617
1634,Paulie (1998),"['Adventure', ""Children's"", 'Comedy']",36568
1635,"Cool Dry Place, A (1998)",['Drama'],37272
1636,Hana-bi (1997),"['Comedy', 'Crime', 'Drama']",5910
1637,Primary Colors (1998),['Drama'],9440
1638,"Niagara, Niagara (1997)",['Drama'],53092
1639,Wide Awake (1998),"[""Children's"", 'Comedy', 'Drama']",32911
1640,"Price Above Rubies, A (1998)",['Drama'],44308
1641,Eden (1997),['Drama'],124821
1642,Two Girls and a Guy (1997),"['Comedy', 'Drama']",32456
1643,No Looking Back (1998),"['Comedy', 'Drama', 'Romance']",93350
1644,"Proposition, The (1998)",['Drama'],32144
1645,"Object of My Affection, The (1998)","['Comedy', 'Romance']",17127
1646,Meet the Deedles (1998),"[""Children's"", 'Comedy']",40688
1647,Homegrown (1998),"['Comedy', 'Thriller']",17133
1648,"Player's Club, The (1998)","['Action', 'Drama']",19848
1649,Barney's Great Adventure (1998),"['Adventure', ""Children's""]",17644
1650,"Big One, The (1997)","['Comedy', 'Documentary']",1774
1651,Chinese Box (1997),"['Drama', 'Romance']",30265
1652,Follow the Bitch (1998),['Comedy'],
1653,Lost in Space (1998),"['Action', 'Sci-Fi', 'Thriller']",2157
1654,Heaven's Burning (1997),"['Action', 'Drama']",70581
1655,Mercury Rising (1998),"['Action', 'Drama', 'Thriller']",8838
1656,"Spanish Prisoner, The (1997)","['Drama', 'Thriller']",29193
1657,City of Angels (1998),['Romance'],795
1658,"Last Days of Disco, The (1998)",['Drama'],16980
